Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,RSI_14,BB_Middle,BB_Std,BB_Upper,BB_Lower
2019-07-10,26851.96,26983.45,26813.11,26860.2,26860.2,207990000.0,26576.838,26558.406007202368,64.95105857860025,26576.838,290.95122752091567,27158.740455041832,25994.935544958167
2019-07-11,26950.16,27088.45,26916.32,27088.08,27088.08,252300000.0,26631.000500000002,26608.85114937357,64.31324951065471,26631.000500000002,279.4640944358103,27189.928688871623,26072.07231112838
2019-07-12,27139.49,27333.79,27135.45,27332.03,27332.03,248390000.0,26692.2635,26677.72532562371,72.2090967068646,26692.2635,292.4906710935024,27277.244842187007,26107.282157812995
2019-07-15,27364.69,27364.69,27294.17,27359.16,27359.16,199730000.0,26755.741,26742.623866040496,72.5810834000687,26755.741,292.5780958616835,27340.89719172337,26170.584808276635
2019-07-16,27349.32,27398.68,27290.24,27335.63,27335.63,226000000.0,26816.895999999997,26799.100640703306,81.6796350088916,26816.895999999997,278.54783985624357,27373.991679712482,26259.80032028751
2019-07-17,27320.91,27343.06,27218.38,27219.85,27219.85,193930000.0,26854.6115,26839.17200825537,75.3509260290243,26854.6115,279.53540320532085,27413.68230641064,26295.54069358936
2019-07-18,27191.98,27266.81,27068.79,27222.97,27222.97,216070000.0,26890.559999999998,26875.724197945332,75.98411975851288,26890.559999999998,278.3007138068952,27447.161427613788,26333.958572386207
2019-07-19,27246.38,27342.96,27145.78,27154.2,27154.2,287690000.0,26910.6115,26902.245702902917,70.75152386515107,26910.6115,282.29913616011083,27475.20977232022,26346.013227679778
2019-07-22,27174.18,27227.77,27088.9,27171.9,27171.9,216310000.0,26933.25,26927.92706453121,68.38991623841706,26933.25,284.28300623102075,27501.81601246204,26364.68398753796
2019-07-23,27231.86,27368.81,27204.58,27349.19,27349.19,248850000.0,26964.3325,26968.047344099665,70.93153926873009,26964.3325,294.4117031764793,27553.15590635296,26375.50909364704
2019-07-24,27262.24,27291.04,27191.12,27269.97,27269.97,244320000.0,27000.420000000002,26996.801882756838,62.221471706913135,27000.420000000002,284.79958641336873,27570.01917282674,26430.820827173266
2019-07-25,27247.39,27298.43,27062.48,27140.98,27140.98,241420000.0,27030.628000000004,27010.533132018092,58.23586964702345,27030.628000000004,264.34496723264573,27559.317934465296,26501.938065534712
2019-07-26,27166.0,27213.7,27123.25,27192.45,27192.45,233650000.0,27063.921499999997,27027.858548016367,65.27895332188997,27063.921499999997,238.15516866313968,27540.231837326275,26587.61116267372
2019-07-29,27192.24,27275.85,27178.06,27221.35,27221.35,250850000.0,27094.991,27046.28630534814,67.23261232328946,27094.991,213.72104117572147,27522.433082351447,26667.548917648557
2019-07-30,27145.39,27224.36,27069.86,27198.02,27198.02,293250000.0,27119.020500000002,27060.737133410224,63.87852694197493,27119.020500000002,195.25574512721488,27509.531990254432,26728.509009745572
2019-07-31,27244.67,27281.65,26719.6,26864.27,26864.27,385150000.0,27122.9,27042.02597784735,41.5411246248856,27122.9,188.9747843111545,27500.84956862231,26744.950431377692
2019-08-01,26879.86,27175.59,26548.71,26583.42,26583.42,386320000.0,27103.770999999997,26998.34921805236,22.474132796011276,27103.770999999997,222.14511622425516,27548.06123244851,26659.480767551486
2019-08-02,26528.66,26570.02,26249.22,26485.01,26485.01,327640000.0,27081.915499999996,26949.45976871404,19.45902131911589,27081.915499999996,259.3448661428532,27600.605232285703,26563.225767714288
2019-08-05,26259.23,26259.23,25523.38,25717.74,25717.74,422240000.0,27027.4955,26832.15312407461,12.804561234108093,27027.4955,397.5998631723222,27822.695226344644,26232.295773655358
2019-08-06,25810.62,26038.68,25710.87,26029.52,26029.52,318160000.0,26989.797,26755.711874162746,24.896556087479155,26989.797,453.7342283309906,27897.26545666198,26082.32854333802
2019-08-07,25814.22,26073.21,25440.39,26007.07,26007.07,344790000.0,26947.1405,26684.412648052006,24.564677137286623,26947.1405,503.88938236263687,27954.919264725275,25939.361735274728
2019-08-08,26086.52,26383.61,26038.1,26378.19,26378.19,282530000.0,26911.646,26655.248586332767,35.58957560361435,26911.646,518.2373578158507,27948.120715631703,25875.171284368298
2019-08-09,26337.09,26413.36,26097.64,26287.44,26287.44,240260000.0,26859.4165,26620.219197158218,34.009502527498654,26859.4165,526.2169470184043,27911.850394036806,25806.982605963192
2019-08-12,26169.91,26178.95,25824.94,25896.44,25896.44,199390000.0,26786.2805,26551.28784504791,25.619191149569133,26786.2805,554.018046214623,27894.316592429248,25678.244407570754
2019-08-13,25888.88,26426.97,25833.25,26279.91,26279.91,308900000.0,26733.4945,26525.44233599573,34.923893115357174,26733.4945,549.1947640959539,27831.884028191907,25635.104971808094
2019-08-14,26035.08,26035.08,25471.59,25479.42,25479.42,352250000.0,26646.472999999998,26425.821161138992,28.994397022533235,26646.472999999998,603.2974844104099,27853.06796882082,25439.878031179178
2019-08-15,25514.25,25639.69,25339.6,25579.39,25579.39,332600000.0,26564.294,26345.208669601947,29.85457869785236,26564.294,631.8993430953557,27828.092686190714,25300.49531380929
2019-08-16,25678.17,25929.65,25678.17,25886.01,25886.01,276210000.0,26500.884499999996,26301.47546297319,34.40482474785459,26500.884499999996,633.216667761866,27767.31783552373,25234.451164476264
2019-08-19,26020.06,26222.32,26020.06,26135.79,26135.79,252640000.0,26449.078999999998,26285.695895070985,38.21763156902287,26449.078999999998,617.6210562942422,27684.32111258848,25213.836887411515
2019-08-20,26086.86,26160.12,25952.0,25962.44,25962.44,238100000.0,26379.741499999996,26254.90961934994,39.62772381081634,26379.741499999996,588.4020975783384,27556.545695156674,25202.93730484332
2019-08-21,26145.36,26268.32,26141.77,26202.73,26202.73,208790000.0,26326.3795,26249.940131792802,45.5803099785221,26326.3795,550.5977502151203,27427.57500043024,25225.18399956976
2019-08-22,26271.64,26388.78,26099.01,26252.24,26252.24,222810000.0,26281.942499999997,26250.159166860154,47.266578202614035,26281.942499999997,516.1818080246848,27314.306116049367,25249.578883950628
2019-08-23,26134.21,26320.29,25507.18,25628.9,25628.9,364260000.0,26203.765,26190.991627159186,48.92025124455507,26203.765,488.6951309301501,27181.1552618603,25226.3747381397
2019-08-26,25826.05,25941.25,25716.39,25898.83,25898.83,222780000.0,26137.639000000003,26163.166710286885,48.39528790025714,26137.639000000003,429.66871285860265,26996.976425717206,25278.3015742828
2019-08-27,26014.46,26054.02,25721.85,25777.9,25777.9,263530000.0,26066.632999999998,26126.474642640515,47.252520650753524,26066.632999999998,356.2861132662971,26779.20522653259,25354.060773467405
2019-08-28,25712.99,26041.57,25637.43,26036.1,26036.1,207070000.0,26025.2245,26117.86753381761,45.784608256543855,26025.2245,302.8174974518155,26630.85949490363,25419.58950509637
2019-08-29,26249.09,26408.84,26185.71,26362.25,26362.25,208650000.0,26014.166,26141.14205440641,50.87129603100842,26014.166,284.86640095625336,26583.898801912506,25444.433198087496
2019-08-30,26476.39,26514.62,26295.59,26403.28,26403.28,216160000.0,26010.0795,26166.107573034373,56.42698817669525,26010.0795,278.2662587576495,26566.612017515297,25453.546982484702
2019-09-03,26198.26,26198.26,25978.22,26118.02,26118.02,223210000.0,26030.0935,26161.527804173955,47.894716308828706,26030.0935,270.41757853721026,26570.92865707442,25489.25834292558
2019-09-04,26301.99,26362.35,26244.44,26355.47,26355.47,202710000.0,26046.390999999996,26179.99848949072,63.3470554358723,26046.390999999996,280.0324263725321,26606.45585274506,25486.32614725493
2019-09-05,26603.15,26836.3,26603.15,26728.15,26728.15,256670000.0,26082.445,26232.20339525351,66.15914385064652,26082.445,318.4829509856247,26719.41090197125,25445.47909802875
2019-09-06,26790.25,26860.87,26708.39,26797.46,26797.46,209700000.0,26103.4085,26286.037357610316,63.73820168153358,26103.4085,351.1026532943831,26805.613806588768,25401.203193411235
2019-09-09,26866.23,26900.83,26762.18,26835.51,26835.51,273120000.0,26130.811999999998,26338.368085456954,61.265891263186326,26130.811999999998,385.88751885285296,26902.587037705704,25359.036962294293
2019-09-10,26805.83,26909.43,26717.05,26909.43,26909.43,322340000.0,26181.4615,26392.754934461056,65.75140134062977,26181.4615,418.5993364755034,27018.660172951008,25344.262827048995
2019-09-11,26928.05,27137.04,26885.48,27137.04,27137.04,272590000.0,26224.318,26463.639226417145,65.6063233078437,26224.318,469.93769218135276,27164.193384362705,25284.442615637294
2019-09-12,27197.32,27306.73,27105.01,27182.45,27182.45,250010000.0,26309.4695,26532.097395329798,65.55914989278318,26309.4695,481.99779406009344,27273.465088120185,25345.473911879813
2019-09-13,27216.67,27277.55,27193.95,27219.52,27219.52,255260000.0,26391.476000000002,26597.5662148222,83.09654598418646,26391.476000000002,490.6917840356812,27372.859568071366,25410.09243192864
2019-09-16,27146.06,27172.87,27032.56,27076.82,27076.82,220620000.0,26451.016499999998,26643.209432458178,75.88113034269719,26451.016499999998,498.31765444276175,27447.651808885523,25454.381191114473
2019-09-17,27010.12,27110.8,26984.14,27110.8,27110.8,223580000.0,26499.767,26687.741867462162,80.44791257389826,26499.767,513.3226904159986,27526.412380831996,25473.121619168003
2019-09-18,27075.39,27161.93,26899.15,27147.08,27147.08,212860000.0,26558.999,26731.488356275288,78.24190350297428,26558.999,516.395845919865,27591.79069183973,25526.20730816027
2019-09-19,27186.05,27272.17,27064.21,27094.79,27094.79,212360000.0,26603.602000000003,26766.088512820497,71.63386570902047,26603.602000000003,522.4932418159079,27648.58848363182,25558.615516368187
2019-09-20,27102.18,27194.75,26926.68,26935.07,26935.07,497640000.0,26637.7435,26782.181987789976,64.67630386426234,26637.7435,520.6315752934223,27679.006650586845,25596.480349413156
2019-09-23,26851.45,27011.07,26831.34,26949.99,26949.99,204240000.0,26703.798,26798.16370323855,76.98765400060975,26703.798,466.9360508747039,27637.670101749405,25769.925898250593
2019-09-24,27034.07,27079.68,26704.96,26807.77,26807.77,301750000.0,26749.245000000003,26799.078588644403,65.63796537036002,26749.245000000003,426.9897284665549,27603.224456933112,25895.265543066893
2019-09-25,26866.71,27016.56,26755.86,26970.71,26970.71,237220000.0,26808.885499999997,26815.424437344936,59.80896459131996,26808.885499999997,362.62784957773124,27534.14119915546,26083.629800844534
2019-09-26,27004.11,27015.07,26803.84,26891.12,26891.12,229180000.0,26851.6365,26822.63353855018,53.756316676024674,26851.6365,313.8464519355476,27479.329403871096,26223.943596128905
2019-09-27,26987.26,27012.54,26715.82,26820.25,26820.25,217780000.0,26874.5365,26822.406534878734,49.40368263098669,26874.5365,292.22288523606824,27458.982270472134,26290.090729527863
2019-09-30,26852.33,26998.86,26852.33,26916.83,26916.83,222680000.0,26900.214,26831.399245842662,50.284138905527705,26900.214,270.38076948933013,27440.97553897866,26359.45246102134
2019-10-01,26962.54,27046.21,26562.22,26573.04,26573.04,260110000.0,26922.965000000004,26806.793603381455,30.11788262500363,26922.965000000004,214.46048124528807,27351.88596249058,26494.044037509426
2019-10-02,26425.86,26438.04,25974.12,26078.62,26078.62,309640000.0,26909.122500000005,26737.443736392743,20.444261180162584,26909.122500000005,257.61132189264293,27424.34514378529,26393.89985621472
2019-10-03,26039.02,26205.2,25743.46,26201.04,26201.04,241610000.0,26882.767,26686.357666260097,23.92150436314492,26882.767,300.49483782440245,27483.756675648805,26281.777324351195
2019-10-04,26271.7,26590.74,26271.7,26573.72,26573.72,221310000.0,26871.579999999998,26675.630269473422,38.475282906492055,26871.579999999998,307.91109347403466,27487.402186948068,26255.75781305193
2019-10-07,26502.33,26655.84,26424.54,26478.02,26478.02,195200000.0,26853.7055,26656.81024380929,35.903262312757974,26853.7055,320.2444840642601,27494.19446812852,26213.21653187148
2019-10-08,26276.59,26421.81,26139.8,26164.04,26164.04,244590000.0,26816.435999999998,26609.87974439888,30.511633070591458,26816.435999999998,354.9148920429275,27526.265784085852,26106.606215914144
2019-10-09,26308.23,26424.31,26249.75,26346.01,26346.01,190060000.0,26776.884499999996,26584.749292551365,35.88166528395804,26776.884499999996,361.32463205747524,27499.533764114945,26054.235235885048
2019-10-10,26317.35,26603.31,26314.51,26496.67,26496.67,217680000.0,26742.595500000003,26576.360788498852,41.70557830130848,26742.595500000003,353.2612262676128,27449.117952535227,26036.07304746478
2019-10-11,26694.2,27013.97,26694.2,26816.59,26816.59,282080000.0,26722.449,26599.23976102277,47.73724955389551,26722.449,335.6828832303369,27393.814766460673,26051.083233539328
2019-10-14,26766.43,26874.33,26749.18,26787.36,26787.36,178620000.0,26707.976000000002,26617.155974258698,49.64000352764794,26707.976000000002,325.6913490022154,27359.358698004435,26056.59330199557
2019-10-15,26811.2,27120.11,26811.2,27024.8,27024.8,245510000.0,26703.676,26655.979214805488,50.92962103634957,26703.676,320.6213304690199,27344.918660938038,26062.43333906196
2019-10-16,26972.31,27058.34,26943.29,27001.98,27001.98,214660000.0,26696.421000000002,26688.9316705383,51.943221337222354,26696.421000000002,311.5739484906259,27319.568896981255,26073.27310301875
2019-10-17,27032.38,27112.16,26970.29,27025.88,27025.88,222540000.0,26692.9755,26721.02198762989,53.66475257618046,26692.9755,307.2883204057318,27307.552140811466,26078.398859188535
2019-10-18,27004.49,27018.25,26770.13,26770.2,26770.2,288970000.0,26684.732,26725.705607855616,47.52699343252568,26684.732,302.6280412723739,27289.988082544747,26079.475917455253
2019-10-21,26852.67,26852.67,26747.62,26827.64,26827.64,241030000.0,26678.614500000003,26735.413645202698,54.75308595879411,26678.614500000003,298.1877993283767,27274.990098656755,26082.23890134325
2019-10-22,26850.43,26946.64,26782.61,26788.1,26788.1,265510000.0,26677.631,26740.43139327863,65.95498745153773,26677.631,297.77153868649225,27273.174077372987,26082.087922627015
2019-10-23,26835.24,26896.89,26745.0,26833.95,26833.95,247680000.0,26670.792999999998,26749.337927252094,64.74070830674349,26670.792999999998,292.20532258766696,27255.20364517533,26086.382354824666
2019-10-24,26893.93,26931.78,26714.34,26805.53,26805.53,253590000.0,26666.5135,26754.689553228087,56.43005741865682,26666.5135,289.4221875481232,27245.357875096248,26087.669124903754
2019-10-25,26789.61,27015.37,26765.68,26958.06,26958.06,274610000.0,26673.404,26774.058167206364,62.908603943249894,26673.404,294.86426142805146,27263.1325228561,26083.675477143897
2019-10-28,27040.33,27167.88,27028.71,27090.72,27090.72,290770000.0,26682.0985,26804.216436996234,77.61164678259411,26682.0985,304.8155836306443,27291.72966726129,26072.46733273871
2019-10-29,27061.07,27165.94,27039.76,27071.46,27071.46,269610000.0,26707.019500000002,26829.668204901354,73.93671429042783,26707.019500000002,315.6135008867462,27338.246501773494,26075.79249822651
2019-10-30,27110.71,27204.36,26999.64,27186.69,27186.69,231750000.0,26762.423,26863.670280625036,73.31274663495311,26762.423,296.1536459004902,27354.73029180098,26170.115708199017
2019-10-31,27188.37,27188.37,26918.29,27046.23,27046.23,273830000.0,26804.682500000003,26881.05692056551,58.82918351967759,26804.682500000003,271.0710618986144,27346.82462379723,26262.540376202774
2019-11-01,27142.95,27347.43,27142.95,27347.36,27347.36,270870000.0,26843.364500000003,26925.466737654508,67.8076267521432,26843.364500000003,290.8553756638022,27425.07525132761,26261.653748672397
2019-11-04,27402.06,27517.58,27402.06,27462.11,27462.11,273030000.0,26892.569,26976.57561978265,65.08308787517154,26892.569,308.50129021168516,27509.57158042337,26275.56641957663
2019-11-05,27500.23,27560.36,27453.55,27492.63,27492.63,286350000.0,26958.998499999998,27025.723655993825,66.83340538092585,26958.998499999998,285.5602992510258,27530.11909850205,26387.877901497945
2019-11-06,27502.74,27526.05,27407.81,27492.56,27492.56,237910000.0,27016.326,27070.184260184888,66.27718794034341,27016.326,270.7254516920584,27557.776903384118,26474.875096615884
2019-11-07,27590.16,27774.67,27590.16,27674.8,27674.8,259020000.0,27075.232500000002,27127.76671159585,83.2549077273728,27075.232500000002,279.7272420712205,27634.68698414244,26515.778015857562
2019-11-08,27686.2,27694.95,27578.97,27681.24,27681.24,221440000.0,27118.465000000004,27180.478453348624,82.60255137117088,27118.465000000004,303.4596509469245,27725.384301893853,26511.545698106154
2019-11-11,27580.66,27714.39,27517.67,27691.49,27691.49,202350000.0,27163.671500000004,27229.146219696373,85.29391081488647,27163.671500000004,318.5098537729508,27800.691207545904,26526.651792454104
2019-11-12,27701.59,27770.86,27635.32,27691.49,27691.49,213670000.0,27197.006,27273.17896067767,84.74747965898393,27197.006,337.53013976017496,27872.06627952035,26521.945720479653
2019-11-13,27622.04,27806.4,27587.2,27783.59,27783.59,278390000.0,27236.086499999998,27321.78953585122,87.68610708671122,27236.086499999998,358.3665609737598,27952.819621947518,26519.353378052478
2019-11-14,27757.2,27800.71,27676.97,27781.96,27781.96,303970000.0,27273.890499999998,27365.61529434158,85.92357465510912,27273.890499999998,374.539261205236,28022.96902241047,26524.811977589525
2019-11-15,27843.54,28004.89,27843.54,28004.89,28004.89,283720000.0,27335.625,27426.498599642382,86.95079263708445,27335.625,388.6377480449976,28112.900496089995,26558.349503910005
2019-11-18,27993.22,28040.97,27969.24,28036.22,28036.22,252320000.0,27396.053999999996,27484.567304438344,88.61882345406221,27396.053999999996,399.3084810601282,28194.670962120254,26597.43703787974
2019-11-19,28079.76,28090.21,27894.52,27934.02,27934.02,245890000.0,27453.35,27527.372323063264,80.23057319687715,27453.35,389.5774172508161,28232.50483450163,26674.195165498368
2019-11-20,27879.55,27897.28,27675.28,27821.09,27821.09,258140000.0,27502.707000000002,27555.345435152478,82.05821997153535,27502.707000000002,368.95976069460784,28240.62652138922,26764.787478610786
2019-11-21,27820.28,27828.33,27708.34,27766.29,27766.29,232020000.0,27550.745000000003,27575.435393709384,71.76960891300051,27550.745000000003,334.33059866771407,28219.40619733543,26882.083802664576
2019-11-22,27831.23,27898.46,27773.98,27875.62,27875.62,214780000.0,27596.623,27604.0244038323,71.60968675857302,27596.623,310.85065576701084,28218.324311534023,26974.921688465976
2019-11-25,27917.77,28068.69,27917.77,28066.47,28066.47,248420000.0,27645.410500000005,27648.06684156256,75.68436129263266,27645.410500000005,303.7613700276085,28252.933240055223,27037.887759944788
2019-11-26,28080.75,28146.02,28042.21,28121.68,28121.68,324050000.0,27697.921500000004,27693.172856651836,76.8340954070838,27697.921500000004,289.77430294155914,28277.470105883123,27118.372894116885
2019-11-27,28156.47,28174.97,28075.23,28164.0,28164.0,198210000.0,27746.787,27738.01353697071,73.69420334779909,27746.787,281.30602983650675,28309.399059673015,27184.174940326986
2019-11-29,28103.16,28119.51,28042.53,28051.41,28051.41,120630000.0,27797.046000000002,27767.860819163976,66.25734538459503,27797.046000000002,235.64293754537906,28268.33187509076,27325.760124909244
2019-12-02,28109.74,28109.84,27782.35,27783.04,27783.04,236610000.0,27818.830000000005,27769.306455434074,53.2776262181456,27818.830000000005,210.70209733491973,28240.234194669843,27397.425805330167
2019-12-03,27501.98,27524.74,27325.13,27502.81,27502.81,275350000.0,27820.865,27743.92584063083,44.37387435741462,27820.865,207.2436603189271,28235.352320637856,27406.377679362147
2019-12-04,27634.63,27727.45,27612.08,27649.78,27649.78,218200000.0,27828.722500000003,27734.95957009456,46.13643319531783,27828.722500000003,196.86300553007732,28222.44851106016,27434.996488939847
2019-12-05,27736.05,27745.2,27562.8,27677.79,27677.79,208600000.0,27837.983999999997,27729.514849133175,47.03737621368893,27837.983999999997,184.16321443725624,28206.31042887451,27469.657571125485
2019-12-06,27839.68,28035.85,27839.68,28015.06,28015.06,223310000.0,27854.997000000003,27756.709625406205,50.27157513578761,27854.997000000003,184.01140554259075,28223.019811085185,27486.97418891482
2019-12-09,27987.05,28010.42,27906.14,27909.6,27909.6,217000000.0,27866.414999999997,27771.270613462755,46.74756234138516,27866.414999999997,179.696575854889,28225.808151709774,27507.02184829022
2019-12-10,27900.65,27949.02,27804.0,27881.72,27881.72,213250000.0,27875.926499999994,27781.78960265678,48.603262437106764,27875.926499999994,174.92140232875283,28225.7693046575,27526.083695342488
2019-12-11,27867.31,27925.5,27801.8,27911.3,27911.3,213510000.0,27886.916999999998,27794.123926213277,52.52142413926107,27886.916999999998,169.54600105879044,28226.00900211758,27547.824997882417
2019-12-12,27898.34,28224.95,27859.87,28132.05,28132.05,277740000.0,27904.340000000004,27826.307361812014,59.35533706428211,27904.340000000004,176.14491390622015,28256.629827812445,27552.050172187563
2019-12-13,28123.64,28290.73,28028.32,28135.38,28135.38,250660000.0,27922.011000000006,27855.742851163253,57.025021364978805,27922.011000000006,180.8853832484174,28283.781766496842,27560.24023350317
2019-12-16,28191.67,28337.49,28191.67,28235.89,28235.89,286770000.0,27933.560999999998,27891.94734152866,54.81722851553611,27933.560999999998,193.3981390518478,28320.357278103693,27546.764721896303
2019-12-17,28221.75,28328.63,28220.56,28267.16,28267.16,286770000.0,27945.108,27927.68188043069,54.19361905750227,27945.108,206.31308884233883,28357.734177684677,27532.481822315323
2019-12-18,28291.44,28323.25,28239.28,28239.28,28239.28,289890000.0,27960.371000000003,27957.357891818243,52.18824486948429,27960.371000000003,216.49015540832687,28393.351310816655,27527.39068918335
2019-12-19,28278.31,28381.48,28278.24,28376.96,28376.96,262570000.0,27988.164499999995,27997.319997359362,59.327064674906445,27988.164499999995,232.73990288469668,28453.64430576939,27522.6846942306
2019-12-20,28608.64,28608.64,28445.6,28455.09,28455.09,603780000.0,28022.604500000005,28040.917140467995,71.61001961477858,28022.604500000005,248.6022232085961,28519.808946417197,27525.400053582813
2019-12-23,28491.78,28582.49,28491.78,28551.53,28551.53,223530000.0,28056.4,28089.5469366139,88.24207240584606,28056.4,272.37486428642944,28601.149728572862,27511.65027142714
2019-12-24,28572.57,28576.8,28503.21,28515.45,28515.45,86150000.0,28078.849,28130.10913312686,84.3446245645775,28078.849,291.1067459112792,28661.06249182256,27496.635508177438
2019-12-26,28539.46,28624.1,28535.15,28621.39,28621.39,155970000.0,28103.834500000004,28176.89778711478,85.25631445224931,28103.834500000004,315.4070344892782,28734.648568978562,27473.020431021447
2019-12-27,28675.34,28701.66,28608.98,28645.26,28645.26,182280000.0,28127.8975,28221.503712151465,80.74746291959406,28127.8975,337.80183197137774,28803.501163942754,27452.293836057244
2019-12-30,28654.76,28664.69,28428.98,28462.14,28462.14,181600000.0,28148.433999999997,28244.421453851326,75.05941258639791,28148.433999999997,345.3087276539812,28839.05145530796,27457.816544692036
2019-12-31,28414.64,28547.35,28376.49,28538.44,28538.44,193340000.0,28186.203999999998,28272.4232201512,78.53121089948566,28186.203999999998,344.5504070743052,28875.304814148607,27497.10318585139
2020-01-02,28638.97,28872.8,28627.77,28868.8,28868.8,251820000.0,28254.5035,28329.221008708228,82.97948555446877,28254.5035,337.2643959910937,28929.032291982185,27579.974708017813
2020-01-03,28553.33,28716.31,28500.36,28634.88,28634.88,239590000.0,28303.758499999996,28358.331388831255,67.16342510735046,28303.758499999996,315.5340379555077,28934.82657591101,27672.69042408898
2020-01-06,28465.5,28708.02,28418.63,28703.38,28703.38,252760000.0,28355.038,28391.193161323517,68.56209150326806,28355.038,290.8193408220079,28936.676681644018,27773.399318355983
2020-01-07,28639.18,28685.5,28565.28,28583.68,28583.68,258900000.0,28383.469,28409.525241197465,61.22489817259348,28383.469,283.5366475326361,28950.542295065272,27816.39570493473
2020-01-08,28556.14,28866.18,28522.51,28745.09,28745.09,291750000.0,28425.2435,28441.483789654852,64.22978211548659,28425.2435,271.33037939421826,28967.904258788436,27882.582741211565
2020-01-09,28851.97,28988.01,28844.31,28956.9,28956.9,275060000.0,28479.002500000002,28490.57104778296,69.25710850874286,28479.002500000002,264.3983794621648,29007.799258924333,27950.20574107567
2020-01-10,28977.52,29009.07,28789.1,28823.77,28823.77,237830000.0,28524.626,28522.30428132744,62.01935751139238,28524.626,238.76568382624734,29002.157367652493,28047.094632347507
2020-01-13,28869.01,28909.91,28819.43,28907.05,28907.05,249830000.0,28563.375999999997,28558.946730724827,62.12430118141923,28563.375999999997,234.5514121273126,29032.47882425462,28094.273175745373
2020-01-14,28895.5,29054.16,28872.27,28939.67,28939.67,287440000.0,28603.5905,28595.206089703413,60.78142707939826,28603.5905,226.1049374332907,29055.80037486658,28151.380625133417
2020-01-15,28901.8,29127.59,28897.35,29030.22,29030.22,260270000.0,28643.307,28636.635985922137,63.878868272481704,28643.307,227.87421241918975,29099.05542483838,28187.55857516162
2020-01-16,29131.95,29300.32,29131.95,29297.64,29297.64,252110000.0,28694.831,28699.588749167648,66.7721566079197,28694.831,253.41635542987063,29201.66371085974,28187.998289140258
2020-01-17,29313.31,29373.62,29289.91,29348.1,29348.1,321820000.0,28750.271999999997,28761.351725437395,67.20471168815911,28750.271999999997,269.30091933393834,29288.873838667874,28211.67016133212
2020-01-21,29269.05,29341.21,29146.47,29196.04,29196.04,320640000.0,28791.226000000002,28802.750608729075,68.24242363983461,28791.226000000002,271.81063223154297,29334.84726446309,28247.604735536916
2020-01-22,29263.63,29320.2,29172.26,29186.27,29186.27,283440000.0,28827.784999999996,28839.27626504059,66.6538131301447,28827.784999999996,273.38814877369236,29374.56129754738,28281.00870245261
2020-01-23,29111.02,29190.47,28966.98,29160.09,29160.09,307060000.0,28858.213,28869.829954084344,58.87640860306803,28858.213,274.8849560537068,29407.982912107414,28308.443087892585
2020-01-24,29230.39,29288.79,28843.31,28989.73,28989.73,380010000.0,28881.926999999996,28881.249006076312,61.24900935171972,28881.926999999996,264.0012174442016,29409.9294348884,28353.924565111593
2020-01-27,28542.49,28671.79,28440.47,28535.8,28535.8,337270000.0,28877.6475,28848.34910073571,45.730837426376134,28877.6475,269.091483444354,29415.830466888707,28339.46453311129
2020-01-28,28594.28,28823.23,28575.75,28722.85,28722.85,330140000.0,28881.527000000002,28836.39680542755,53.42778185544052,28881.527000000002,266.10757700286615,29413.742154005733,28349.31184599427
2020-01-29,28820.53,28944.24,28728.19,28734.45,28734.45,302290000.0,28895.142500000005,28826.68758586302,49.71705438725257,28895.142500000005,249.99896416453097,29395.14042832907,28395.144571670942
2020-01-30,28640.16,28879.71,28489.76,28859.44,28859.44,326850000.0,28911.192499999997,28829.806863399874,47.28281476525027,28911.192499999997,235.79385561650838,29382.780211233014,28439.60478876698
2020-01-31,28813.04,28813.04,28169.53,28256.03,28256.03,403890000.0,28880.554000000004,28775.161447837978,37.459799971727406,28880.554000000004,277.68237518586307,29435.91875037173,28325.189249628278
2020-02-03,28319.65,28630.39,28319.65,28399.81,28399.81,307910000.0,28868.8005,28739.41369090103,39.087764286759246,28868.8005,293.1712910752051,29455.14308215041,28282.45791784959
2020-02-04,28696.74,28904.88,28696.74,28807.63,28807.63,332750000.0,28874.013,28745.91048224379,47.55425319888276,28874.013,290.9940492634791,29456.00109852696,28292.02490147304
2020-02-05,29048.73,29308.89,29000.85,29290.85,29290.85,357540000.0,28909.371499999997,28797.809483934856,54.21451787648967,28909.371499999997,296.7657733726139,29502.903046745225,28315.83995325477
2020-02-06,29388.58,29408.05,29246.93,29379.77,29379.77,263700000.0,28941.105499999998,28853.23429498868,51.40944895402517,28941.105499999998,311.8260280064711,29564.75755601294,28317.453443987055
2020-02-07,29286.92,29286.92,29056.98,29102.51,29102.51,252860000.0,28948.386,28876.97483832309,46.08976706418074,28948.386,313.90710961655503,29576.20021923311,28320.571780766888
2020-02-10,28995.66,29278.07,28995.66,29276.82,29276.82,250510000.0,28971.038500000002,28915.05532991137,51.27711376715358,28971.038500000002,320.7140738106011,29612.466647621204,28329.6103523788
2020-02-11,29390.71,29415.39,29210.47,29276.34,29276.34,279540000.0,28989.503000000004,28949.463393729337,51.428181815298835,28989.503000000004,327.3971150749576,29644.297230149918,28334.70876985009
2020-02-12,29406.75,29568.57,29406.75,29551.42,29551.42,309530000.0,29020.090500000002,29006.79259432654,55.751114716610644,29020.090500000002,350.2738802185468,29720.638260437096,28319.54273956291
2020-02-13,29436.03,29535.4,29345.93,29423.31,29423.31,291150000.0,29039.745000000003,29046.460918676396,56.45216014476365,29039.745000000003,361.71385922175654,29763.172718443515,28316.31728155649
